locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
546631,"Cupkates Bakery, LLC",Truck,101000,01ST ST: STEVENSON ST to JESSIE ST (21 - 56),50 01ST ST,3708055,3708,055,14MFF-0102,APPROVED,Cupcakes,6013063.33,2115738.283,37.7901490737255,-122.398658184604,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0102&ExportPDF=1&Filename=14MFF-0102_schedule.pdf,,06/02/2014 03:32:00 PM,Jun  2 2014 12:23PM,0,03/15/2015 12:00:00 AM,"(37.7901490874965, -122.398658184594)"
